planet_name,orbital_period_days,transit_midpoint_bjd,transit_duration_hrs,transit_depth_ppm,planet_radius_earth,equilibrium_temp_k,insolation_earthflux,stellar_teff_k,stellar_radius_sun,stellar_logg_cgs,ra_deg,dec_deg,source
2299.01,165.0031583,2458798.44781,5.0545903,2976.5490435,4.5170453,297.6939099,1.8560976,5780.0,0.699973,4.56973,286.227961,79.755949,TESS
230.01,13.340145,2458366.329788,4.611198,589.893526,3.929267,1032.1480322,268.2186408,6467.0,1.57943,4.16063,346.319169,-36.945639,TESS
2300.01,4.8566656,2459445.193065,2.585881,1163.8416088,3.2987328,933.2585799,179.2788125,5607.0,0.796892,4.63178,297.416187,68.883354,TESS
2300.02,15.4432661,2459646.961969,3.8493075,4652.019556,5.7063938,634.6510571,38.3407878,5607.0,0.796892,4.63178,297.416187,68.883354,TESS
2300.03,,2459398.739519,17.0708835,8209.2875404,7.6712645,179.478432,0.245228,5607.0,0.796892,4.63178,297.416187,68.883354,TESS
2301.01,6.0541622,2460414.841007,4.592,255.0,4.01623,2872.0,11299.9,6187.0,1.61,4.09624,228.568622,51.468846,TESS
2302.01,1.3103832,2459063.140785,1.6240216,3904.2824741,9.8603222,1480.1291921,1134.2779729,5228.0,0.928507,4.45189,336.279186,-52.536671,TESS
2303.01,0.7196291,2459061.885478,1.474746,4971.1456595,12.2917419,2797.5117326,14474.6698966,6454.0,1.69458,4.3,348.296702,-53.832813,TESS
2304.01,9.4070515,2459063.308262,2.6715391,967.7626685,3.9938238,1001.354025,237.6137635,6223.0,1.2331001,4.33525,339.436261,-30.608282,TESS
2305.01,0.918902,2459062.290253,1.781955,6718.8492909,15.2109193,1958.3065353,3475.7112909,5382.0,1.1659,4.4,29.608056,-66.339155,TESS
2306.01,2.9905745,2459064.314222,2.0941681,11083.8941211,13.2344892,1302.3502129,679.8798081,5535.6,1.10305,4.4,324.800775,-44.375271,TESS
2307.01,2.6820061,2459062.612091,1.8238879,8514.9665485,14.1985341,1444.2022665,1028.0946298,5465.0,1.285,4.4,330.135944,-29.148589,TESS
2308.01,3.86866,2459063.02134,2.3101443,8058.0771611,13.9784675,1418.9101379,957.9449856,6373.5,1.3337801,4.2,8.980505,-64.722442,TESS
2309.01,20.2656358,2459044.333033,6.4172007,802.3053384,4.03042,822.6676779,108.2477155,6276.1,1.37617,4.25063,2.944822,-68.57012,TESS
231.01,3.3610013,2458357.394744,2.5685869,24081.7810523,12.7400071,1036.7433695,273.0272959,5375.0,0.817705,4.49371,348.157128,-22.674125,TESS
2310.01,2.9432073,2459357.895903,2.501,12560.0,13.6531,1186.0,328.976,5266.7,1.18,,61.524005,-60.467252,TESS
2311.01,1.5933772,2459062.770201,1.7732569,7842.0221441,9.012542,1350.2664813,785.5954321,5289.4,0.885125,4.5,326.272747,-20.032514,TESS
2312.01,3.1856867,2459063.37533,3.1050115,7776.6827786,,1238.7235661,556.4403323,5590.5,,4.4,327.617657,-46.295257,TESS
2313.01,1.8905304,2459063.002235,1.2347831,3550.5585147,,1474.0567378,1115.7780219,5816.0,,4.3,354.816867,-78.746529,TESS
2314.01,15.937546,2459063.240033,4.5395335,4172.2924827,11.9220549,934.5436034,180.2682649,6093.1,1.55033,4.1,350.869745,-52.175942,TESS
2315.01,1.440707,2459062.373149,1.8086852,4514.4039925,9.984491,1826.3371679,2629.3283978,5941.2,1.1648901,4.3,320.524083,-27.554409,TESS
2316.01,3.0958985,2459064.594292,1.8584684,10354.9916952,19.2443952,1515.409487,1246.3528431,6764.0,1.25844,4.3,335.53692,-30.763927,TESS
2317.01,,2459002.081234,8.4494541,6007.8703021,11.625865,676.5210666,49.504685,5635.75,1.43565,4.12397,255.328342,51.529396,TESS
2318.01,,2459026.647613,4.6833042,2749.2099367,6.5071192,444.0780191,9.1909015,4968.0,0.844548,4.438,262.589332,40.369465,TESS
2319.01,,2459002.765265,6.1120058,855.5836036,4.1844083,253.0759438,0.9694479,6329.0,1.39619,4.24509,253.784885,20.491524,TESS
2319.02,11.6207544,2458994.287456,5.6290584,486.0090375,3.207554,1003.1064616,239.281495,6329.0,1.39619,4.24509,253.784885,20.491524,TESS
232.01,1.3382314,2458355.184421,2.1560676,27137.0920051,14.8542602,1497.5477444,1188.6218545,5436.0,0.894974,4.46024,353.562915,-42.061779,TESS
2320.01,,2459007.727293,4.4875335,4111.2234826,18.0,769.2502648,82.7545001,5879.0,1.23623,4.28122,247.657124,56.399869,TESS
2321.01,716.3497402,2458954.324139,3.612,867.0,2.90826,101.0,0.0174179,5645.84,0.97,4.46148,196.736409,16.54934,TESS
2322.01,20.2254946,2459037.417539,2.2719961,712.14897,1.9090249,458.0310383,10.4016117,4465.0,0.697547,4.6,116.973103,-71.001967,TESS
2322.02,11.3071786,2460160.451337,2.824,264.0,1.02968,581.0,18.9311,4465.0,0.7,4.6,116.973103,-71.001967,TESS
2323.01,0.98656,2459086.60982,0.724,390.0,3.78687,1363.0,574.294,5522.0,1.64,3.99,352.192845,-76.636896,TESS
2324.01,1.0361758,2460178.993496,2.93,348.0,2.62395,3265.0,18869.1,6413.0,1.5,4.2,337.887071,-23.16505,TESS
2325.01,4.26991,2460155.146047,1.509,2240.0,8.95578,1415.0,667.336,6580.0,1.62,4.16,343.544632,-36.287777,TESS
2326.01,58.9970907,2460201.334015,5.722,2725.0,,,,,,,350.491313,-40.174352,TESS
2327.01,82.7899763,2458396.537731,5.8475847,1017.8544172,3.1369358,406.5961278,6.459129,6115.0,0.957772,4.5616,103.422149,-73.075713,TESS
2328.01,17.1019622,2459356.607647,3.357,11430.0,10.1067,589.0,20.0982,5302.3,0.93,4.4,31.690742,-81.247376,TESS
2329.01,6.5346715,2459966.265304,3.304,6370.0,10.7773,925.0,121.853,5424.0,1.33,3.35,94.278691,-52.338502,TESS
233.01,11.6700285,2458365.261451,2.0534143,2783.7905216,2.0205499,361.1637726,4.0210338,3644.0,0.380272,4.79912,343.708612,-18.912445,TESS
233.02,7.2011383,2458359.471437,2.1444681,1662.8398306,1.7056002,424.2232195,7.6541813,3644.0,0.380272,4.79912,343.708612,-18.912445,TESS
2330.01,2.2088214,2459329.30801,2.544,7770.0,11.6656,1586.0,1052.08,5960.4,1.26,4.27,172.858645,-41.689518,TESS
2331.01,4.7150942,2459167.334911,2.436,7460.0,7.48939,919.0,118.46,3798.0,0.57,4.67,62.671535,-32.99244,TESS
2332.01,7.4972297,2459273.75932,3.589,14480.0,11.9137,964.0,143.814,5596.2,1.0,4.43,139.741548,-15.30808,TESS
2333.01,14.2197641,2459169.298095,6.416,2390.0,8.78678,1067.0,215.552,6115.0,1.83,3.97,54.221383,-60.061476,TESS
2334.01,7.9980831,2459169.12445,3.047,3960.0,10.9403,875.0,97.3629,5556.0,1.7,3.97,49.154193,-48.107918,TESS
2335.01,1.4492052,2459169.502915,1.104,1200.0,6.15666,1350.0,551.777,6004.9,1.12,4.39,50.826623,-40.453518,TESS
2336.01,7.7119842,2460083.976548,4.058,3176.0,10.7188,1340.0,536.15,6458.0,1.83,4.03,230.230416,-33.69246,TESS
2337.01,2.994263,2459769.981102,6.9172309,1120.6492357,11.5655979,1272.4603411,619.5809037,4784.0,3.22859,,290.619895,60.853904,TESS
2338.01,22.6539607,2459183.68068,3.468,11530.0,12.2765,537.0,13.8485,5523.0,1.12,4.33,81.344582,-34.668249,TESS
2339.01,9.7728388,2459964.335411,7.4907772,2279.7003176,12.0232332,1297.9266601,670.6896654,5636.8,2.43731,3.66,105.762026,-55.368285,TESS
234.01,2.8392793,2458356.087715,1.4011791,35229.7098319,10.4761821,662.6197999,45.5594673,3642.0,0.54933,4.438,2.568852,-26.282408,TESS
2340.01,1.6471574,2459169.749893,1.033,3880.0,6.06894,1215.0,362.237,5027.0,0.73,4.64,42.261441,-16.557655,TESS
2341.01,0.87741,2458681.75145,0.472,12050.0,8.59148,630.0,26.3008,3495.0,0.62,4.64,306.843521,-53.220653,TESS
2342.01,3.9471567,2459221.101551,1.699,1880.0,3.86968,809.0,71.367,4794.0,0.84,4.47,86.458859,-32.947641,TESS
2343.01,3.2553185,2459169.676986,2.061,1920.0,6.72917,1215.0,362.749,5927.0,1.25,4.28,58.616173,-31.344895,TESS
2344.01,8.3129806,2459380.743164,4.171,2680.0,10.7065,1094.0,237.935,5929.0,2.03,3.86,257.715033,-75.729992,TESS
2345.01,1.0526157,2459116.731575,1.5288415,358.5076064,1.4203085,1314.8062038,706.2654804,4621.0,0.758575,4.54,43.884794,-34.977975,TESS
2345.02,42.1289893,2459120.29967,4.6130523,961.655867,2.3404732,384.3775426,5.1588515,4621.0,0.758575,4.54,43.884794,-34.977975,TESS
2346.01,3.3311975,2459224.055885,3.705,12390.0,14.877,1715.0,1437.43,6605.0,1.33,4.33,88.092907,-13.372469,TESS
2347.01,1.1736318,2459169.738716,1.397,1470.0,8.1147,1735.0,1505.41,6033.7,1.93,3.92,52.487605,-0.904217,TESS
2348.01,1.2043785,2459225.439688,1.047,1170.0,4.985,1613.0,1124.6,6595.0,1.38,4.3,86.254678,-13.326617,TESS
2349.01,11.5738497,2459997.913355,6.656,18730.0,22.4042,1060.0,210.056,5782.0,1.61,4.04,143.259339,-13.830634,TESS
235.01,10.090259,2458357.283835,1.7502645,2585.7862462,,795.9675881,94.864241,5454.42,,3.44247,46.197914,-73.396374,TESS
2350.01,8.6251769,2458476.588785,2.704,1690.0,7.55444,993.0,161.98,5484.0,1.08,4.35,97.408122,-21.994385,TESS
2350.02,4.8714085,2458480.358848,2.643,1180.0,3.8394,1205.0,350.476,5484.0,1.08,4.35,97.408122,-21.994385,TESS
2351.01,5.2524792,2459573.685262,1.828,23400.0,20.7884,944.0,132.072,5728.0,1.27,4.24,192.661632,-14.565099,TESS
2352.01,1.6804461,2459226.279737,1.099,2020.0,5.37039,1496.0,833.25,5695.0,1.04,4.41,87.373285,-25.375613,TESS
2353.01,5.7517969,2458544.487802,3.0489623,701.5728877,6.2303216,1534.0120939,1308.6880472,6510.3,1.97616,3.97,103.245394,-67.53926,TESS
2354.01,0.5109902,2459332.152874,0.709,2720.0,9.54792,2222.0,4048.85,6095.0,1.53,4.13,192.32172,-21.333033,TESS
2355.01,1.2709769,2459332.174614,2.335,1400.0,4.10761,2228.0,4096.84,6296.0,1.17,4.39,199.021029,-33.76396,TESS
2356.01,3.66275,2458489.40504,3.096,970.0,3.52758,1473.0,782.333,6150.0,1.22,4.33,79.61789,-28.00593,TESS
2357.01,7.0924883,2459329.732281,2.869,5540.0,12.2608,1047.0,200.057,6493.0,1.58,4.17,197.200536,-31.499464,TESS
2358.01,1.1258127,2459331.195756,0.374,1440.0,13.1558,1361.0,570.852,6423.0,1.24,4.36,196.285834,-31.985378,TESS
2359.01,5.1858,2458486.39266,7.191,4550.0,18.5118,1802.0,1753.41,6130.0,2.7,3.64,83.818664,6.587708,TESS
236.01,4.534451,2458355.325711,4.936391,23574.842911,23.183789,1435.559122,1003.7032593,6421.5,1.47459,4.19,358.444734,-10.884958,TESS
2360.01,22.84518,2459073.99562,7.215,9210.0,15.1752,862.0,91.9765,5963.1,1.57,4.08,46.659674,-66.007932,TESS
2361.01,8.71546,2458595.20891,3.934,12010.0,12.1387,888.0,103.489,5395.0,1.06,4.36,184.982551,-27.284837,TESS
2362.01,6.9444047,2460157.921115,2.7056073,5264.9280735,13.4708551,1174.4675265,449.6608267,6104.5,1.41945,4.19,34.954262,-62.503817,TESS
2363.01,5.5436298,2459968.015542,3.879,5400.0,13.5659,1434.0,702.661,6510.0,1.81,4.05,112.875366,-52.985887,TESS
2364.01,4.0197555,2459227.044447,2.688,9750.0,9.57594,1062.0,211.813,5216.0,0.94,4.44,89.130026,-5.01203,TESS
2365.01,0.659752,2459962.920417,0.6731474,1138.1047916,4.3019481,2343.7030204,7130.6861294,5832.0,1.25112,4.26,108.017449,-50.247778,TESS
2366.01,17.1869882,2459224.966718,3.845,3130.0,12.9307,874.0,97.2728,6049.7,2.05,3.87,88.505022,-3.639907,TESS
2367.01,5.74984,2459084.78676,3.734,17690.0,14.4892,1186.0,329.499,6046.0,1.08,4.42,333.111347,-26.92637,TESS
2368.01,5.1750108,2459990.646884,2.0076562,13020.075325,11.4726621,910.9289033,162.7267425,5177.0,0.892685,4.48,134.957623,-48.488493,TESS
2369.01,3.36376,2458489.43839,3.418,7030.0,10.7493,1435.0,705.699,5713.3,1.27,4.24,83.913807,4.82797,TESS
237.01,5.4361667,2458355.241753,1.5419673,4797.1288482,1.7175409,352.0718502,3.6311669,3139.0,0.211299,5.04944,353.243538,-29.416487,TESS
2370.01,12.6826724,2459262.512418,3.827,2490.0,5.24953,824.0,76.8372,5851.0,1.04,4.43,132.898822,-16.386277,TESS
2371.01,4.8984239,2459275.495126,3.752,9930.0,12.907,1253.0,409.667,5774.0,1.29,4.23,137.31171,-19.778021,TESS
2372.01,1.1792344,2459989.454493,1.7572263,5398.6996811,26.9739777,2879.9468214,16257.6914094,6127.1,2.6058199,3.67,144.040606,-24.751118,TESS
2373.01,13.3368173,2459168.5071,4.384,8210.0,11.2448,805.0,69.8726,5517.0,1.2,4.26,61.68622,-16.755755,TESS
2374.01,4.31362,2458326.555387,1.709,9490.0,8.01917,755.0,54.2011,4929.5,0.8,0.1,319.498241,-22.049823,TESS
2375.01,6.1600755,2459850.541356,1.808,18930.0,17.7265,789.0,64.3828,5669.0,1.19,4.29,335.74211,30.573268,TESS
2376.01,3.1821969,2459091.168424,3.0676639,3746.6638386,9.3708418,1449.2615097,1042.5767464,5672.5,1.3954,4.4,344.743989,-23.148028,TESS
2377.01,1.6766585,2459449.277104,1.528711,37391.9473651,16.6532667,935.0496086,180.6590045,4155.0,0.622666,4.66247,341.871773,-15.572947,TESS
2378.01,3.4972769,2459090.745961,2.0988025,17834.0824111,11.5840209,950.2186404,192.6704823,4940.0,0.80797,4.53,31.617523,-56.19888,TESS
2379.01,5.4693888,2459062.464298,1.8076781,32411.855989,11.5779216,584.247334,27.5364506,3770.0,0.638902,4.61871,358.092047,-53.043156,TESS
238.01,1.2730965,2460205.747992,1.48,414.0,1.57925,1412.0,660.277,5024.0,0.77,4.5685,349.231081,-18.606646,TESS
2380.01,5.2153618,2459092.524257,5.5895721,5205.8347338,17.7519701,1671.1997882,1843.4632721,6067.2,2.3901401,3.73,0.325761,-8.926251,TESS
2381.01,5.0451188,2459039.751951,1.8549863,13949.1155643,18.0229867,1078.5360791,319.7861956,5337.0,1.16636,4.5,13.643588,-67.915159,TESS
2382.01,4.6612025,2459089.606813,2.1408549,5135.6657253,12.7709747,1366.4599455,823.9647363,5884.5,1.52373,4.3,356.375185,-16.114124,TESS
2383.01,3.1353607,2459108.591423,1.438,8634.0,22.286,1290.0,459.818,5503.0,1.06,4.4,1.484836,-20.653955,TESS
2384.01,2.1357026,2459062.34163,1.9116457,29272.618489,11.6264152,799.5461856,96.5817843,3678.2,0.666652,,36.156146,-65.000196,TESS
2385.01,3.1581288,2459063.974699,2.3951941,16867.3851717,13.5726225,1006.6637991,242.6938695,4367.6,1.02417,,26.965078,-61.686758,TESS
2386.01,2.7567395,2459090.383107,2.3808565,9248.4759918,13.8044661,1509.0388299,1225.5263733,6034.0,1.28427,4.26998,4.603042,-15.267404,TESS
2387.01,5.6601098,2459063.229447,1.5377473,8427.6778878,12.3816484,1111.8221321,361.1289137,5859.8,1.1873699,4.4,20.410382,-64.87571,TESS
2388.01,1.3442724,2458355.267785,4.6777347,44.3806696,,1651.5041046,1758.0840398,,,,118.388357,-63.769812,TESS
2389.01,2.3372423,2459089.046683,1.4487311,11568.4008531,10.5103504,1235.1886902,550.1159381,5335.0,0.910484,4.5,357.962301,-19.17848,TESS
239.01,4.1567834,2458356.962228,3.9413609,4830.1859522,9.8517709,1412.8217887,941.6088632,6362.5,1.38831,4.59,358.408479,-10.118118,TESS
2390.01,2.1192866,2459063.928335,1.5061152,1701.2818142,8.4965052,2177.929595,5317.3634661,7022.0,1.99761,4.2,5.128602,-61.386174,TESS
2391.01,7.8369842,2459064.337666,6.8077198,14532.9486121,21.4721115,1164.3472682,434.3612918,5774.8,1.75826,4.4,10.162056,-60.880424,TESS
2392.01,5.9123675,2460196.692298,4.672,416.0,3.28952,1431.0,697.86,6187.3,1.76,3.87,83.783703,-64.11662,TESS
2392.02,3.4072141,2460201.285999,3.892,315.0,2.96344,2021.0,2770.93,6187.3,1.76,3.87,83.783703,-64.11662,TESS
2392.03,9.1696498,2459038.613755,4.9227951,186.1944669,2.4628421,1209.6187141,505.9586098,6187.3,1.76167,3.87,83.783703,-64.11662,TESS
2393.01,18.84184,2459128.42966,3.184,5970.0,9.05304,653.0,30.3347,5603.0,1.1,4.35,32.943352,-56.756226,TESS
2394.01,3.4977868,2459576.379092,2.236,1790.0,3.47575,1105.0,248.389,5356.0,0.81,4.59,178.890769,-10.029102,TESS
2395.01,7.8686762,2460014.603848,4.0228111,10335.986166,11.8276114,1036.7520296,273.0364186,6394.0,1.13572,4.43,175.879369,-7.296091,TESS
2396.01,1.5099302,2459303.511289,1.329,2230.0,8.891,1599.0,1087.82,5735.0,1.76,3.96,170.150082,-26.153136,TESS
2397.01,6.00327,2459136.96686,3.947,4920.0,7.59354,1130.0,271.529,5527.0,1.06,4.37,18.496744,-6.826842,TESS
2398.01,19.4061437,2459285.441427,1.961,11150.0,8.75357,398.0,4.19986,5099.0,0.82,4.55,173.703285,-25.604717,TESS
2399.01,5.4681892,2459302.317644,1.814,4290.0,11.2463,1109.0,251.65,6597.0,1.61,4.16,175.472837,-21.796763,TESS
240.01,19.4723016,2458360.114761,4.2893299,1766.1828394,3.6117414,453.4125095,9.9883786,4333.0,0.702945,4.5109,14.75491,-44.160869,TESS
2400.01,1.0339,2458568.22176,1.404,520.0,5.37338,1993.0,2619.59,6444.0,2.28,3.84,118.937216,-54.266268,TESS
2401.01,5.8681984,2460012.073961,3.651,2639.0,18.1157,1704.0,1402.27,6294.0,3.1,3.55,146.44726,-25.457737,TESS
2402.01,5.5094951,2459276.117338,2.892,7700.0,8.55825,999.0,165.972,5519.0,0.97,4.45,156.527712,-17.262814,TESS
2403.01,1.8098811,2459448.895243,3.7636624,13033.5612701,21.9555549,2159.4341567,5139.026625,6278.2,1.89121,3.97,26.632936,2.700389,TESS
2404.01,20.362741,2458509.255951,4.5890238,1126.8782473,4.2523478,751.630191,75.428916,6142.0,1.18003,4.35874,98.442149,-74.190098,TESS
2404.02,74.6068965,2458558.995549,4.8874071,2304.7237253,9.1295659,487.5546513,13.3540875,6142.0,1.18003,4.35874,98.442149,-74.190098,TESS
2404.03,74.6065192,2458512.163146,3.6758167,2377.6887561,9.5163991,487.555473,13.3541775,6142.0,1.18003,4.35874,98.442149,-74.190098,TESS
2405.01,1.9792573,2459117.319524,1.6873516,2235.6640941,4.1930997,946.5097378,189.6799154,4001.0,0.756551,4.47278,45.144066,-51.793599,TESS
2406.01,3.0766835,2459115.976073,1.2491751,18848.5607395,2.722618,410.2983965,6.6976166,3163.0,0.1966,5.0701,8.806054,-3.372083,TESS
2407.01,2.7029187,2459116.620626,1.6998642,5132.6782834,3.7942392,657.0962083,44.0592242,3596.0,0.524573,4.71597,49.746545,-46.458025,TESS
2408.01,9.4636148,2459128.296253,3.061,5050.0,5.45543,787.0,63.7261,4935.0,0.75,4.59823,18.24241,-32.966016,TESS
2409.01,12.9696927,2459121.065867,1.1129072,4085.6845383,6.1709882,685.0551684,52.0502944,5017.0,0.972753,4.38114,44.338399,-41.191773,TESS
241.01,1.3866519,2458355.195919,2.3006751,14246.4665531,12.9811619,1679.40501,1879.9347662,6286.0,1.07661,4.438,354.168696,-34.611304,TESS
2410.01,0.7988525,2459497.629903,0.831,1700.0,4.00703,1325.0,512.916,4785.0,0.86,4.45252,19.626878,-0.056398,TESS
2411.01,0.782765,2459116.012856,1.2621481,519.1912192,1.7472713,1288.7431256,651.9082071,4099.0,0.727642,4.52,20.922457,-8.701794,TESS
2412.01,15.29859,2459134.75391,3.214,1187.0,,499.0,10.3396,4131.3,,,62.379568,-62.850656,TESS
2413.01,13.4190392,2459066.937927,5.9221882,4668.5368695,12.4259675,914.4158726,165.23271,5184.9,1.69269,3.9254,332.188392,-18.992719,TESS
2414.01,1.7771109,2459062.739359,1.5669528,14073.5021163,12.9084635,1449.482283,1043.2121756,5627.0,0.97906,4.45645,344.873588,-60.447819,TESS
2415.01,0.5153654,2459062.019708,1.0,37197.8857871,12.0910878,1196.5565655,484.4555527,3558.0,0.617346,4.63662,340.976993,-53.428366,TESS
2416.01,8.2754608,2459352.544159,3.755,6510.0,11.5451,942.0,130.93,5515.2,1.39,4.24,57.338941,-60.787186,TESS
2417.01,4.83266,2459139.2966,2.308,830.0,4.9031,993.0,161.807,5485.4,1.83,3.9,37.885227,-40.016204,TESS
2418.01,25.86696,2459133.37121,4.923,2240.0,7.41184,883.0,100.989,5095.0,0.8,4.56,39.725259,-27.324227,TESS
2419.01,18.8812961,2460169.793147,5.943,915.0,3.61081,888.0,103.276,5924.0,1.35,4.14,53.270375,-56.588436,TESS
242.01,6.340315,2458357.778211,4.249306,25410.703288,20.517917,1141.1166259,400.7201062,6083.0,1.2666,4.28983,4.451423,-38.110855,TESS
2420.01,5.84259,2459136.26698,3.747,2670.0,11.8252,1166.0,307.599,5707.0,2.2,3.76,14.826814,-19.771164,TESS
2421.01,4.3474,2459139.61885,4.684,3520.0,10.753,1475.0,786.037,5618.0,1.79,3.93,33.154021,-35.390918,TESS
2422.01,18.23603,2459131.39396,4.91,3090.0,10.0179,,411.58,6159.7,0.88,,24.884512,-7.394729,TESS
2423.01,,2459097.062,4.208,12640.0,14.2836,701.0,40.1659,6057.0,1.1,4.41,53.467245,-57.621295,TESS
2424.01,12.3750537,2459092.273962,6.6166181,4155.6104825,17.1909846,1258.376981,592.6032964,6173.5,2.36235,3.76326,0.315071,-28.493223,TESS
2425.01,50.6939885,2459436.979806,4.068,11200.0,8.48837,364.0,2.93192,5216.0,0.78,4.6039,19.130697,-0.290103,TESS
2426.01,4.08165,2459168.00914,2.691,460.0,2.38239,1226.0,376.072,5716.0,1.02,4.42,43.811698,-20.78129,TESS
2427.01,1.30613,2459169.61994,0.634,560.0,1.99844,783.0,62.7136,4072.0,0.68,4.58,52.291732,-31.362867,TESS
2428.01,7.57017,2459168.03367,0.916,1500.0,,,,,,,53.831468,3.028639,TESS
2429.01,7.0846492,2458410.991988,3.102328,591.5301151,2.1949984,835.9337133,115.4006791,5517.8,0.842833,4.57,36.363902,1.057529,TESS
243.01,3.4373093,2458356.617596,4.3114755,15017.9801247,25.668105,1802.9989447,2497.4850189,6046.0,1.94932,4.29639,3.394115,-31.334403,TESS
2430.01,1.10071,2459168.8759,0.909,680.0,4.67495,1598.0,1082.9,6409.0,1.59,4.14,46.558777,-9.810051,TESS
2431.01,0.224195,2460258.868869,0.292,540.0,5.59553,1998.0,2649.15,4079.0,0.68,4.58,37.765299,8.381625,TESS
2432.01,1.82738,2459168.25205,1.491,870.0,8.96794,1446.0,727.6,6130.5,2.89,3.58,45.112779,0.380842,TESS
2433.01,,2458746.356236,2.8686583,3377.1602587,1.8103101,200.5072077,0.3819803,3323.0,0.308919,4.91599,299.440244,56.971091,TESS
2434.01,1.3808138,2458739.678081,0.9133596,329.1752026,7.5531443,4522.7647415,98886.497136,9431.0,3.83824,3.64947,345.155415,46.032536,TESS
2435.01,,2458743.374055,5.0482027,1840.1196782,3.7761104,595.3675075,29.6935087,5650.08,0.874994,4.55536,219.338411,56.666184,TESS
2436.01,,2458722.393707,8.7302689,367.8233419,2.4101533,656.555832,43.914471,6291.0,1.2336,4.34633,191.297899,72.123084,TESS
2437.01,5.1660127,2459147.885503,3.01966,1263.5326305,4.1062551,1126.8564017,381.0617054,5927.0,1.11457,4.37728,37.938574,-5.514987,TESS
2438.01,1.9426003,2459175.406024,1.0206743,504062.379922,,1460.76696,1076.0804741,5780.0,,4.438,68.226889,-32.88712,TESS
2439.01,14.3614789,2459152.817497,4.0964994,2859.7577713,5.0510341,679.0808773,50.2582088,5283.0,0.946146,4.438,54.028395,1.933815,TESS
244.01,7.397216,2458357.364688,1.3164962,953.5477499,1.2711131,409.942287,6.6743946,3342.0,0.407103,4.438,10.569754,-36.717974,TESS
2440.01,0.6461571,2459144.977997,1.1963822,6290.6211389,15.3572514,2092.161358,4527.9508872,5256.8,1.14951,4.27128,55.270024,-36.943731,TESS
2441.01,12.8900899,2458335.504214,2.5413229,3520.6971104,2.9698317,363.3971818,4.1214233,3478.0,0.46769,4.76582,91.410152,-51.679614,TESS
2441.02,5.5514857,2458325.908591,2.0186927,1282.3227899,2.0319062,481.205367,12.6719325,3478.0,0.46769,4.76582,91.410152,-51.679614,TESS
2442.01,17.1217196,2459183.305376,6.507,131000.0,10.2267,1053.0,204.585,5762.0,1.0,4.44944,65.100654,-31.081604,TESS
2443.01,15.6692322,2459148.098617,4.562853,1393.3814802,2.6868893,486.9971964,13.2931176,4214.44,0.732115,4.52845,40.179861,1.199676,TESS
2444.01,1.6473887,2459145.041127,1.3242991,32325.7685306,15.7358835,800.5813089,97.0829105,3556.0,0.594044,4.65625,42.263784,-16.55928,TESS
